tconst,titleType,title,year,runtimeMinutes,genres,averageRating,actors,directors,combined_features
tt2358592,movie,Lucia,2013,135.0,"['Drama', 'Sci-Fi', 'Thriller']",8.3,"['Sathish Neenasam', 'Achyuth Kumar', 'Pawan Kumar', 'Ram Manjjonaath', 'Rishab Shetty', 'Surya Vasishta']",['Pawan Kumar'],Lucia Drama Sci-Fi Thriller Pawan Kumar Sathish Neenasam Achyuth Kumar Pawan Kumar Ram Manjjonaath Rishab Shetty Surya Vasishta
tt3501232,movie,Ruben Salazar: Man in the Middle,2014,53.0,['Documentary'],8.3,['Michael Manuel'],['Phillip Rodriguez'],Ruben Salazar: Man in the Middle Documentary Phillip Rodriguez Michael Manuel
tt0165629,movie,Asta-seara dansam in familie,1972,98.0,['Comedy'],8.3,"['Dem Radulescu', 'Sebastian Papaiani']",['Geo Saizescu'],Asta-seara dansam in familie Comedy Geo Saizescu Dem Radulescu Sebastian Papaiani
tt0170296,movie,Ne shtepine tone,1979,75.0,"['Comedy', 'Drama']",8.3,"['Eptan Lohja', 'Robert Ndrenika', 'Bujar Asqeriu', 'Agron Ballabani']",['Dhimiter Anagnosti'],Ne shtepine tone Comedy Drama Dhimiter Anagnosti Eptan Lohja Robert Ndrenika Bujar Asqeriu Agron Ballabani
tt3556394,movie,Dora's Peace,2016,85.0,"['Action', 'Crime', 'Drama']",8.3,"['Danny Keogh', 'Paballo Koza', 'Yule Masiteng', 'Israel Matseke-Zulu', 'Molefi Monaisa', 'Ronnie Nyakale']",['Konstandino Kalarytis'],Dora's Peace Action Crime Drama Konstandino Kalarytis Danny Keogh Paballo Koza Yule Masiteng Israel Matseke-Zulu Molefi Monaisa Ronnie Nyakale
tt4327412,movie,Love Chronicles (of the Cape),2015,66.0,[],8.3,"['Chris Murphy', 'Keith Nussbaum', 'William Conklin', 'Carson Echelmeyer']",['Dan Steadman'],Love Chronicles (of the Cape)  Dan Steadman Chris Murphy Keith Nussbaum William Conklin Carson Echelmeyer
tt6536568,movie,Super Bheem Fire and Ice,2016,,['Animation'],8.3,[],['Rajiv Chilaka'],Super Bheem Fire and Ice Animation Rajiv Chilaka 
tt6533312,movie,Surfar é Coisa de Rico,2015,80.0,['Documentary'],8.3,"['Evandro Mesquita', 'Kadu Moliterno']",['Guga Sander'],Surfar é Coisa de Rico Documentary Guga Sander Evandro Mesquita Kadu Moliterno
tt5471482,movie,The Last Reformation: The Beginning,2016,,['Documentary'],8.3,[],['Lebo Akatio'],The Last Reformation: The Beginning Documentary Lebo Akatio 
tt0272103,movie,Gandharava Kshetram,1972,,[],8.3,"['Alummoodan', 'Paravoor Bharathan', 'Adoor Bhasi', 'Madhu', 'Prem Nazir', 'S.P. Pillai']",['A. Vincent'],Gandharava Kshetram  A. Vincent Alummoodan Paravoor Bharathan Adoor Bhasi Madhu Prem Nazir S.P. Pillai
tt6809132,movie,The Abandoned II,2016,,"['Crime', 'Drama', 'Horror']",8.3,"['Mohamed Elkassar', 'Tarek Fawzy', 'Belal Nasser', 'Hossam Shady']",['Hossam Shady'],The Abandoned II Crime Drama Horror Hossam Shady Mohamed Elkassar Tarek Fawzy Belal Nasser Hossam Shady
tt0435761,movie,Toy Story 3,2010,103.0,"['Adventure', 'Animation', 'Comedy']",8.3,"['Tom Hanks', 'Tim Allen', 'Ned Beatty', 'Don Rickles', 'Michael Keaton', 'Wallace Shawn', 'John Ratzenberger', 'John Morris']",['Lee Unkrich'],Toy Story 3 Adventure Animation Comedy Lee Unkrich Tom Hanks Tim Allen Ned Beatty Don Rickles Michael Keaton Wallace Shawn John Ratzenberger John Morris
tt2826512,movie,Shunned,2014,70.0,"['Documentary', 'Drama']",8.3,"['Paolo Apilado', 'Yenyen Apilado', 'Jesnil Aying']",['Janice Villarosa'],Shunned Documentary Drama Janice Villarosa Paolo Apilado Yenyen Apilado Jesnil Aying
tt2425522,movie,Fausse Note,2012,,"['Crime', 'Drama']",8.3,"['Lotfi Abdelli', 'Lotfi Dziri', ""Dhafer L'Abidine""]",['Majdi Smiri'],Fausse Note Crime Drama Majdi Smiri Lotfi Abdelli Lotfi Dziri Dhafer L'Abidine
tt2826008,movie,Meet Me on the Southbank,2013,70.0,"['Comedy', 'Drama', 'Romance']",8.3,"['Tom Duncan', 'Christopher Kinneston', 'Barra Collins', 'Howard Ball', 'Rob Castell']",['Adam Rolston'],Meet Me on the Southbank Comedy Drama Romance Adam Rolston Tom Duncan Christopher Kinneston Barra Collins Howard Ball Rob Castell
tt3254040,movie,Sea the Truth,2010,60.0,['Documentary'],8.3,[],"['Claudine Everaert', 'Gertjan Zwanikken']",Sea the Truth Documentary Claudine Everaert Gertjan Zwanikken 
tt2973016,movie,Miroku,2013,84.0,['Drama'],8.3,"['Seizô Fukumoto', 'Arata Iura', 'Ryûshi Mizukami', 'Masatoshi Nagase']",['Kaizô Hayashi'],Miroku Drama Kaizô Hayashi Seizô Fukumoto Arata Iura Ryûshi Mizukami Masatoshi Nagase
tt2426060,movie,The Tramp,2013,77.0,"['Action', 'Thriller']",8.3,"['Simone Leorin', 'Casey Bates', 'Cameron Hutton', 'Jason Rivera', 'Greg Siegel', 'Ben Andrews']",['Dima Levanchuk'],The Tramp Action Thriller Dima Levanchuk Simone Leorin Casey Bates Cameron Hutton Jason Rivera Greg Siegel Ben Andrews
tt5468386,movie,After Love,2016,107.0,"['Drama', 'Romance']",8.3,"['Park Shi-hoo', 'Han Joo-wan', 'Hong Tae-ui']",['Il-seon Eo'],After Love Drama Romance Il-seon Eo Park Shi-hoo Han Joo-wan Hong Tae-ui
tt2428192,movie,Gray Helix,2012,82.0,['Drama'],8.3,[],['Dimitris Mastoras'],Gray Helix Drama Dimitris Mastoras 
tt0257359,movie,Aame Katha,1977,,[],8.3,"['Murali Mohan', 'Rajinikanth']",['K. Raghavendra Rao'],Aame Katha  K. Raghavendra Rao Murali Mohan Rajinikanth
tt2428402,movie,Miradas múltiples (La máquina loca),2012,96.0,"['Documentary', 'History']",8.3,[],['Emilio Maillé'],Miradas múltiples (La máquina loca) Documentary History Emilio Maillé 
tt0314444,movie,Noites do Norte Ao Vivo,2002,120.0,['Documentary'],8.3,[],"['Carlos Manga Jr.', 'Carlos Nader']",Noites do Norte Ao Vivo Documentary Carlos Manga Jr. Carlos Nader 
tt5463856,movie,Obozhenie,2016,75.0,['Drama'],8.3,"['Katerina Anevska', 'Mitko Apostolovski', 'Cvetanka Cavleska', 'Dimitar Crcoroski', 'Dimitar Gjorgjievski', 'Vladimir Gjorgjijoski', 'Petar Gorko', 'Mende Kirkovski', 'Mario Markovski']","['Kiril Karakash', 'Svetislav Podleshanov']",Obozhenie Drama Kiril Karakash Svetislav Podleshanov Katerina Anevska Mitko Apostolovski Cvetanka Cavleska Dimitar Crcoroski Dimitar Gjorgjievski Vladimir Gjorgjijoski Petar Gorko Mende Kirkovski Mario Markovski
tt5463480,movie,Backstreet Girls: Tilbake til Muotathal,2015,90.0,"['Documentary', 'Music']",8.3,[],"['Stian Andersen', 'Morten Kjølberg']",Backstreet Girls: Tilbake til Muotathal Documentary Music Stian Andersen Morten Kjølberg 
tt0257145,movie,Sex Magic,1977,,['Adult'],8.3,"['Kees Chapman', 'Roger', 'Roger', 'Mandingo', 'Jack Wrangler', 'Tony Rusca', 'Jayson MacBride', 'Tom Trooper', 'Lee Foster', 'Bill Eld']",['Jack Deveau'],Sex Magic Adult Jack Deveau Kees Chapman Roger Roger Mandingo Jack Wrangler Tony Rusca Jayson MacBride Tom Trooper Lee Foster Bill Eld
tt5479244,movie,Dum spiro spero,2016,52.0,['Documentary'],8.3,[],['Pero Kvesic'],Dum spiro spero Documentary Pero Kvesic 
tt0435780,movie,The World's Greatest Fair,2004,116.0,['History'],8.3,"['John David', 'Francis Slay', 'Ozzie Smith']",[],The World's Greatest Fair History  John David Francis Slay Ozzie Smith
tt6351892,movie,Chico Science: Um Caranguejo Elétrico,2016,104.0,['Documentary'],8.3,[],['José Eduardo Miglioli Junior'],Chico Science: Um Caranguejo Elétrico Documentary José Eduardo Miglioli Junior 
tt0179997,movie,Nadie te querrá como yo,1972,87.0,"['Drama', 'Romance', 'Thriller']",8.3,"['Andrés García', 'Augusto Benedico', 'Manuel Bravo', 'Xavier Marc', 'Miguel Suárez']",['Carlos Lozano Dana'],Nadie te querrá como yo Drama Romance Thriller Carlos Lozano Dana Andrés García Augusto Benedico Manuel Bravo Xavier Marc Miguel Suárez
tt5532314,movie,I Go Back Home: Jimmy Scott,2016,96.0,"['Documentary', 'Music']",8.3,[],['Yoon-Ha Chang'],I Go Back Home: Jimmy Scott Documentary Music Yoon-Ha Chang 
tt7147756,movie,Sarhos,1977,,"['Comedy', 'Drama']",8.3,"['Öztürk Serengil', 'Taner Sener', 'Cevat Kurtulus', 'Tevhid Bilge', 'Abdi Algül']",['Sirri Gültekin'],Sarhos Comedy Drama Sirri Gültekin Öztürk Serengil Taner Sener Cevat Kurtulus Tevhid Bilge Abdi Algül
tt6805436,movie,Navagraha,2008,147.0,"['Action', 'Crime', 'Thriller']",8.3,"['Darshan Thoogudeep', 'Srujan Lokesh', 'Vinod Prabhakar', 'Dharma Keerthiraj', 'Tarun Sudhir', 'Nagendra Urs', 'Giri Dinesh', 'Mohan Juneja']",['Dinakar Thoogudeepa'],Navagraha Action Crime Thriller Dinakar Thoogudeepa Darshan Thoogudeep Srujan Lokesh Vinod Prabhakar Dharma Keerthiraj Tarun Sudhir Nagendra Urs Giri Dinesh Mohan Juneja
tt2413654,movie,Thirteen Downs,2012,98.0,"['Drama', 'Family']",8.3,"['Ron Tarrant', 'Richard Gelinas', 'Dan Demarbre', 'Julien Masterson']",['Karim Ayari'],Thirteen Downs Drama Family Karim Ayari Ron Tarrant Richard Gelinas Dan Demarbre Julien Masterson
tt5523294,movie,Nephilim: The Truth,2013,115.0,['Documentary'],8.3,[],['Trey Smith'],Nephilim: The Truth Documentary Trey Smith 
tt5523168,movie,A Paixão de JL,2015,82.0,['Documentary'],8.3,[],['Carlos Nader'],A Paixão de JL Documentary Carlos Nader 
tt6536784,movie,Mourya,2004,138.0,['Drama'],8.3,"['Puneeth Rajkumar', 'Devaraj', 'Venkatesh Prasad', 'Ashok', 'Mukhyamantri Chandru', 'Doddanna', 'Mohan Juneja']",['Ramana'],Mourya Drama Ramana Puneeth Rajkumar Devaraj Venkatesh Prasad Ashok Mukhyamantri Chandru Doddanna Mohan Juneja
tt6759286,movie,Seemana,1996,,"['Action', 'Drama']",8.3,"['Rajesh Hamal', 'Dhiren Shakya', 'Hemanta Budhathoki', 'Deepak Chhetri', 'Sushil Pokharel']",['Prakash Sayami'],Seemana Action Drama Prakash Sayami Rajesh Hamal Dhiren Shakya Hemanta Budhathoki Deepak Chhetri Sushil Pokharel
tt0179955,movie,Cat City,1986,96.0,"['Adventure', 'Animation', 'Comedy']",8.3,"['Miklós Benedek', 'Gyula Bodrogi', 'Péter Haumann', 'András Kern', 'Ferenc Kállai', 'János Körmendi', 'István Mikó', 'Károly Mécs']",['Béla Ternovszky'],Cat City Adventure Animation Comedy Béla Ternovszky Miklós Benedek Gyula Bodrogi Péter Haumann András Kern Ferenc Kállai János Körmendi István Mikó Károly Mécs
tt0180093,movie,Requiem for a Dream,2000,102.0,['Drama'],8.3,"['Jared Leto', 'Marlon Wayans', 'Christopher McDonald']",['Darren Aronofsky'],Requiem for a Dream Drama Darren Aronofsky Jared Leto Marlon Wayans Christopher McDonald
tt2421956,movie,Butterfly Girl,2014,78.0,['Documentary'],8.3,[],['Cary Bell'],Butterfly Girl Documentary Cary Bell 
tt0437972,movie,Dog Tag: Katarungan sa aking kamay,1995,,['Action'],8.3,"['Jestoni Alarcon', 'Atong Redillas', 'Raymond Bagatsing', 'Bob Soler', 'Dick Israel', 'Emilio Garcia', 'Dencio Padilla']",['Augusto Salvador'],Dog Tag: Katarungan sa aking kamay Action Augusto Salvador Jestoni Alarcon Atong Redillas Raymond Bagatsing Bob Soler Dick Israel Emilio Garcia Dencio Padilla
tt5500590,movie,The Martyr of Mavis,2005,98.0,"['Adventure', 'Comedy']",8.3,"['Sam Cotton', 'Oobah Butler', 'Oobah Butler', 'Peter Butler', 'Peter Butler', 'Peter Butler', 'Doc Butler', 'Doc Butler', 'Doc Butler', 'John Butler', 'Leo Piggott', 'Jamie Hubball', 'Jamie Hubball', 'Harry Johnson', 'Harry Johnson', 'Harry Johnson', 'Ben Holland', 'Ben Holland', 'Ben Holland', 'Paul Butler']",['Peter Butler'],The Martyr of Mavis Adventure Comedy Peter Butler Sam Cotton Oobah Butler Oobah Butler Peter Butler Peter Butler Peter Butler Doc Butler Doc Butler Doc Butler John Butler Leo Piggott Jamie Hubball Jamie Hubball Harry Johnson Harry Johnson Harry Johnson Ben Holland Ben Holland Ben Holland Paul Butler
tt4319336,movie,Strange Magic,2014,,[],8.3,[],['Sarah Morris'],Strange Magic  Sarah Morris 
tt2418480,movie,Furever,2013,80.0,"['Documentary', 'News']",8.3,[],['Amy Finkel'],Furever Documentary News Amy Finkel 
tt0271761,movie,Rosas danst rosas,1997,57.0,"['Documentary', 'Musical']",8.3,[],['Thierry De Mey'],Rosas danst rosas Documentary Musical Thierry De Mey 
tt0070735,movie,The Sting,1973,129.0,"['Comedy', 'Crime', 'Drama']",8.3,"['Paul Newman', 'Robert Redford', 'Robert Shaw', 'Charles Durning', 'Ray Walston', 'Harold Gould', 'John Heffernan', 'Dana Elcar', 'Jack Kehoe']",['George Roy Hill'],The Sting Comedy Crime Drama George Roy Hill Paul Newman Robert Redford Robert Shaw Charles Durning Ray Walston Harold Gould John Heffernan Dana Elcar Jack Kehoe
tt0436413,movie,I Am from Nowhere,2002,80.0,['Documentary'],8.3,[],['Georg Misch'],I Am from Nowhere Documentary Georg Misch 
tt0271769,movie,Samsaaram Oka Chadarangam,1987,156.0,['Drama'],8.3,"['Sarath Babu', 'Rajendra Prasad', 'Nuthan Prasad', 'Gollapudi Maruthi Rao']",['S.P. Muthuraman'],Samsaaram Oka Chadarangam Drama S.P. Muthuraman Sarath Babu Rajendra Prasad Nuthan Prasad Gollapudi Maruthi Rao
tt0182574,movie,The Dream Factory,1975,,['Documentary'],8.3,[],['Michael Negrin'],The Dream Factory Documentary Michael Negrin 
tt0435715,movie,Peaceable Kingdom,2004,70.0,['Documentary'],8.3,[],['Jenny Stein'],Peaceable Kingdom Documentary Jenny Stein 
tt3560270,movie,The House I Live in: Bonus Material,2012,78.0,['Documentary'],8.3,,,The House I Live in: Bonus Material Documentary  
tt0178969,movie,La vida en rosa,1988,86.0,"['Drama', 'Fantasy']",8.3,"['Manuel Porto', 'Orlando Casín', 'Tony Cortes', 'Tony Cortés']",['Rolando Díaz'],La vida en rosa Drama Fantasy Rolando Díaz Manuel Porto Orlando Casín Tony Cortes Tony Cortés
tt0313920,movie,Completely Totally Utterly,2001,93.0,[],8.3,"[""Walter O'Neil"", 'Zack Ward', 'James Kissane', 'Gerry McIntyre', 'Grant Brittan', 'Don Yanan']",['Phil Hwang'],Completely Totally Utterly  Phil Hwang Walter O'Neil Zack Ward James Kissane Gerry McIntyre Grant Brittan Don Yanan
tt5374650,movie,Polyfaces,2015,90.0,"['Documentary', 'Family']",8.3,[],"['Isaebella Doherty', 'Lisa Heenan']",Polyfaces Documentary Family Isaebella Doherty Lisa Heenan 
tt4354566,movie,The Lost Salesman of Delhi,2014,97.0,"['Adventure', 'Drama', 'Mystery']",8.3,"['Manoj Bakshi', 'Preet Bhatti', 'Matin Khan', 'Ashiesh Kumar J', 'Lakshit']",['Deepak Mahajan'],The Lost Salesman of Delhi Adventure Drama Mystery Deepak Mahajan Manoj Bakshi Preet Bhatti Matin Khan Ashiesh Kumar J Lakshit
tt2443164,movie,The Sea in Between,2013,82.0,"['Documentary', 'Music']",8.3,[],['Matt Porter'],The Sea in Between Documentary Music Matt Porter 
tt3574924,movie,The Empowerment Project: Ordinary Women Doing Extraordinary Things,2014,99.0,"['Documentary', 'Family']",8.3,[],['Sarah Moshman'],The Empowerment Project: Ordinary Women Doing Extraordinary Things Documentary Family Sarah Moshman 
tt6182530,movie,Beyond the Mirage: The Future of Water in the West,2016,56.0,['Documentary'],8.3,[],['Cody Sheehy'],Beyond the Mirage: The Future of Water in the West Documentary Cody Sheehy 
tt5368296,movie,Eric Clapton: Live at the Royal Albert Hall,2015,116.0,['Music'],8.3,[],['Blue Leach'],Eric Clapton: Live at the Royal Albert Hall Music Blue Leach 
tt5350482,movie,Lovers,2016,,['Drama'],8.3,[],['Janchivdorj Sengedorj'],Lovers Drama Janchivdorj Sengedorj 
tt0272584,movie,Valley of Happiness,1993,,[],8.3,['Sergei Davidoff'],['Sergei Davidoff'],Valley of Happiness  Sergei Davidoff Sergei Davidoff
tt0192110,movie,Head Games,2001,90.0,['Thriller'],8.3,"['Josh Burrow', 'Mekhi Phifer', 'Giampiero Judica', 'Michael Artura', 'Brent Jennings']",['Daniel Bernstein'],Head Games Thriller Daniel Bernstein Josh Burrow Mekhi Phifer Giampiero Judica Michael Artura Brent Jennings
tt0254647,movie,Pacific Coast Highway,1981,97.0,['Adult'],8.3,"['Troy Richards', 'Steven Richards', 'Kip Noll', 'Jeremy Scott', 'Jack Burke', 'Scott Anderson', 'Rick Sandford', 'Jeff Hunter', 'Buddy Preston', 'Dan Rockford']",['William Higgins'],Pacific Coast Highway Adult William Higgins Troy Richards Steven Richards Kip Noll Jeremy Scott Jack Burke Scott Anderson Rick Sandford Jeff Hunter Buddy Preston Dan Rockford
tt3576388,movie,"Private Revolutions: Young, Female, Egyptian",2014,98.0,"['Documentary', 'Drama', 'History']",8.3,['Christoph Szabo'],['Alexandra Schneider'],"Private Revolutions: Young, Female, Egyptian Documentary Drama History Alexandra Schneider Christoph Szabo"
tt2445380,movie,Art Will Save the World,2012,70.0,['Documentary'],8.3,[],['Niall McCann'],Art Will Save the World Documentary Niall McCann 
tt0355317,movie,Checkpoint,1987,91.0,['Drama'],8.3,"['Houshang Touzie', 'Marshall Manesh', 'Peter Sprague', 'Mark Nichols', 'Michael Zand', 'Buck Kartalian', 'Ali Pourtash', 'Ali Dean']",['Parviz Sayyad'],Checkpoint Drama Parviz Sayyad Houshang Touzie Marshall Manesh Peter Sprague Mark Nichols Michael Zand Buck Kartalian Ali Pourtash Ali Dean
tt2445488,movie,When the Iron Bird Flies: Tibetan Buddhism Arrives in the West,2012,96.0,"['Documentary', 'History']",8.3,[],['Victress Hitchcock'],When the Iron Bird Flies: Tibetan Buddhism Arrives in the West Documentary History Victress Hitchcock 
tt0434155,movie,Little People,1982,88.0,['Documentary'],8.3,"['George Baehn', 'Lee Kitchens', 'Steven Kopits', 'Jim Loyless']","['Jan Krawitz', 'Thomas Ott']",Little People Documentary Jan Krawitz Thomas Ott George Baehn Lee Kitchens Steven Kopits Jim Loyless
tt0119217,movie,Good Will Hunting,1997,126.0,"['Drama', 'Romance']",8.3,"['Robin Williams', 'Matt Damon', 'Ben Affleck', 'Stellan Skarsgård', 'John Mighton', 'Casey Affleck', 'Cole Hauser', 'Matt Mercier']",['Gus Van Sant'],Good Will Hunting Drama Romance Gus Van Sant Robin Williams Matt Damon Ben Affleck Stellan Skarsgård John Mighton Casey Affleck Cole Hauser Matt Mercier
tt6389556,movie,Designing on the Spot,2016,45.0,['Documentary'],8.3,[],['Metin Cavus'],Designing on the Spot Documentary Metin Cavus 
tt4373708,movie,É Dreda Ser Angolano,2008,65.0,"['Documentary', 'Music']",8.3,[],"['Pedro Coquenão', 'Luaty da Silva']",É Dreda Ser Angolano Documentary Music Pedro Coquenão Luaty da Silva 
tt2449630,movie,Master i Margarita. Roman,2012,49.0,"['Action', 'Animation', 'History']",8.3,['Terentij Oslyabya'],['Terentij Oslyabya'],Master i Margarita. Roman Action Animation History Terentij Oslyabya Terentij Oslyabya
tt32377220,movie,Appalam,2010,115.0,['Comedy'],8.3,"['S. Gana', 'Shashi Tharan', 'Afdlin Shauki', 'Sathiya', 'Iman Wan']",['Afdlin Shauki'],Appalam Comedy Afdlin Shauki S. Gana Shashi Tharan Afdlin Shauki Sathiya Iman Wan
tt3585456,movie,19th January,2014,,['Drama'],8.3,"['Hridyanshu Slathia Young Owais Ahmad', 'Mumtaz Ahmad', 'Bidita Bag', 'Prashantt Guptha', 'Attique Multani', 'Attique Multani', 'Mukul Nag']",['Sanjay Amar'],19th January Drama Sanjay Amar Hridyanshu Slathia Young Owais Ahmad Mumtaz Ahmad Bidita Bag Prashantt Guptha Attique Multani Attique Multani Mukul Nag
tt0311928,movie,Traffic Live at Santa Monica,1972,65.0,"['Documentary', 'Music']",8.3,[],['Allan Muir'],Traffic Live at Santa Monica Documentary Music Allan Muir 
tt3248944,movie,"Florence, Arizona",2014,78.0,"['Documentary', 'Western']",8.3,[],['Andrea B. Scott'],"Florence, Arizona Documentary Western Andrea B. Scott "
tt4350720,movie,"Vibrant Highland, Commercial Love",2014,89.0,"['Adventure', 'Documentary', 'Drama']",8.3,['Thi van Thanh Vu'],['Matt Dworzanczyk'],"Vibrant Highland, Commercial Love Adventure Documentary Drama Matt Dworzanczyk Thi van Thanh Vu"
tt0312859,movie,A Peck on the Cheek,2002,136.0,"['Action', 'Drama', 'War']",8.3,"['Madhavan', 'Delhi Kumar', 'Prakash Raj', 'Pasupathy', 'Master Suraj', 'Master Kethan', 'Bala Singh']",['Mani Ratnam'],A Peck on the Cheek Action Drama War Mani Ratnam Madhavan Delhi Kumar Prakash Raj Pasupathy Master Suraj Master Kethan Bala Singh
tt3253182,movie,The Power of Shakti,1996,92.0,"['Action', 'Adventure', 'Drama']",8.3,"['Joseph Lando', 'Benjamín Morales', 'Gladys Rodriguez', 'Miguel Ángel Suárez', 'Efraín Rosa', 'Benjamin Morales', 'Juan Luis Acevedo']",['Joseph Lando'],The Power of Shakti Action Adventure Drama Joseph Lando Joseph Lando Benjamín Morales Gladys Rodriguez Miguel Ángel Suárez Efraín Rosa Benjamin Morales Juan Luis Acevedo
tt0435644,movie,Flowers,2004,72.0,['Drama'],8.3,"['Kenny Borgas', 'Michael Ray Davis', 'John Hill', 'Tom Hodkoski', 'Ryan Jonze', 'Billy Jurison']",['Jeffrey Lee Woods'],Flowers Drama Jeffrey Lee Woods Kenny Borgas Michael Ray Davis John Hill Tom Hodkoski Ryan Jonze Billy Jurison
tt0389815,movie,Bragging Rites: The Carolina-Clemson Rivalry,2003,75.0,['Documentary'],8.3,"['Tommy Bowden', 'Rhett Bryson', 'Todd Ellis', 'Danny Ford', 'George Rogers']",['Jeff Sumerel'],Bragging Rites: The Carolina-Clemson Rivalry Documentary Jeff Sumerel Tommy Bowden Rhett Bryson Todd Ellis Danny Ford George Rogers
tt3250674,movie,Aprosmeno Pathos,2012,,['Drama'],8.3,"['Michalis Avratoglou', 'Polyvios Maritsas']",['Makis Peithis'],Aprosmeno Pathos Drama Makis Peithis Michalis Avratoglou Polyvios Maritsas
tt0186628,movie,Gang of Three Forever,1989,97.0,[],8.3,"['Chih-Hsi Li', 'Shih Chang', 'Danny Deng', 'Chih Chyi Li', 'Akio Chen']",['Wei-Yen Yu'],Gang of Three Forever  Wei-Yen Yu Chih-Hsi Li Shih Chang Danny Deng Chih Chyi Li Akio Chen
tt3250556,movie,Fearless Game,2014,,['Thriller'],8.3,"['Scott Pirlo', 'Jerry Retford', 'Xavier West', 'David Ross', 'Jace Pickard', 'Brad Heffernan']",['Patricia Guimaraes'],Fearless Game Thriller Patricia Guimaraes Scott Pirlo Jerry Retford Xavier West David Ross Jace Pickard Brad Heffernan
tt2430922,movie,Friends of Mine,2013,62.0,"['Documentary', 'Drama']",8.3,['Brian Gagliardi'],['Matthew Palmer'],Friends of Mine Documentary Drama Matthew Palmer Brian Gagliardi
tt0435502,movie,Unspoken,1997,85.0,"['Drama', 'Romance']",8.3,"['Rodney Brodie Chaisson', 'Denis Chamberlain', 'Colin Cheverie', 'Philip Colton', 'Daniel J. Fowlie']",['Tony Larder'],Unspoken Drama Romance Tony Larder Rodney Brodie Chaisson Denis Chamberlain Colin Cheverie Philip Colton Daniel J. Fowlie
tt3561330,movie,Healing By Sharing: A Trip Through Kenya,2013,94.0,"['Biography', 'Documentary', 'Drama']",8.3,['Carsten Cierocki'],['Michael Stock'],Healing By Sharing: A Trip Through Kenya Biography Documentary Drama Michael Stock Carsten Cierocki
